"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"105,229,362,519,625,751",46.3798595310774,"83,244,367,483,673,722",32.0782489523507,"83,87,241,366,482,522,635,651,747",66.7731648966386,"83,241,366,482,522,635,747",40.6854383698248,2,"83,241,366,482,522,635,747",40.68105,0.155,3.051,1.055,1.055
"262,577",22.7220865078026,"276,576,957,958",3.31891291896056,"261,276,581",27.2549445601864,"276,581",19.2236632448073,5,"276,581",18.99301,2.015,1.005,0.018,0.018
"167,289,600",63.8731640120898,"144,285,599",47.1244995854765,"142,301,339,599",60.8556582562325,"142,301,599",48.1361120725622,2,"142,301,599",48.135,0.028,1.038,0.038,0.038
"131,253,366,559,666,793,898",53.5235676648681,"117,249,367,547,655,799,911",34.6228955313939,"110,128,248,368,543,655,797,910",46.9918174929742,"110,248,368,543,655,797,910",35.5838728549275,2,"110,248,368,543,655,797,910",35.23647,0.061,1.053,0.071,0.071
"191,351,492,620,721,867",8.06143369297829,"202,353,490,627,720,847",-12.0125215469371,"167,200,306,352,487,489,623,723,849,925",21.9063419074556,"200,352,489,623,723,849",-11.4920205860744,2,"200,352,489,623,723,849",-11.57644,0.043,4.036,0.036,0.036
"277,709",-17.6629012431748,"210,255,709",-34.9559885598287,"276,346,674,717",-8.22012032237847,"276,717",-21.7272701188719,4,"144,276,717",-23.91729,1.022,2.009,0.009,1.009
"401",-105.629945000958,"412",-110.524186465503,"410,664",-104.548901615482,"410",-110.488038732992,2,"410",-110.48881,0.011,1.009,0.009,0.009
"118,480,655",43.2365243141622,"129,462,664",34.6228042044906,"132,414,474,663,845",47.048421572769,"132,474,663",38.6807547509216,9,"132,231,474,663",34.75966,0.038,2.028,0.028,1.028
"103",48.4094100713951,"114",46.2162549711162,"120,695",54.8494121489789,"120",47.0639283606033,3,"120",47.0604,0.011,1.017,0.017,0.017
"132,485,586,824",-0.418256682793107,"136,499,589,821",-7.60592000101892,"129,174,473,600,623,794,847",13.3069236978636,"129,174,473,623,794,847",4.0996249683589,2,"129,174,473,623,794,847",3.98039,0.024,3.052,2.075,2.075
"229,342,584",83.1175397660683,"238,339,572",80.2787815216304,"184,207,359,559,625,671",102.37787746628,"207,359,559,671",84.6313187670732,2,"207,359,559,671",84.63089,0.024,3.064,1.064,1.064
"211,360,512,702,844",-2.48051152457838,"192,362,534,714,819",-17.865875984022,"180,361,533,700,838",6.05246792744497,"180,361,533,700,838",-15.2874445321914,1,"180,361,533,700,838",-15.28744,0.08,0.061,0.061,0.061
"125,257,362,490,627,764,899",43.4791220562139,"106,294,353,481,626,787,896",30.8743579336529,"106,248,288,360,483,625,627,764,786,895,911",68.5130646304397,"106,288,360,483,627,786,895",32.7903686546019,2,"106,288,360,483,627,786,895",32.19087,0.101,4.041,0.085,0.085
"108,355,552,667,768,874",94.0144984741107,"101,344,555,651,768,883",70.8419045686694,"104,222,304,348,361,502,554,652,748,767,883",100.338453024589,"104,222,361,554,652,767,883",71.4605914612626,2,"104,222,361,554,652,767,883",71.28184,0.046,5.037,1.037,1.037
"215,336,485,615,720",20.9421619731809,"194,344,475,637,709",7.60781029447407,"192,340,473,514,621,726",23.264117603059,"192,340,473,621,726",11.0820631066723,2,"192,340,473,621,726",10.71804,0.072,1.051,0.051,0.051
"658,888",28.4120264636225,"651,923",20.3813587868276,"215,575,657,902",36.1729466210343,"657,902",24.7097714563459,9,"657,902",22.61157,0.042,2.015,0.015,0.015
"384,539",-4.39207860018001,"375,547",-12.7381342523589,"153,355,370,555",1.04188032937931,"370,555",-11.5699880632455,9,"370,555",-11.75111,0.017,2.03,0.03,0.03
"474",-44.7575175045367,"457",-50.6878505906783,"447,488",-40.5870586330789,"447",-48.6488885115935,2,"447",-48.73098,0.017,1.014,0.027,0.027
"218,427,809",18.7481401691497,"205,432,803",4.97487899934103,"188,223,430,458,710,808,912",28.3772578129455,"188,223,430,808",11.4792177036498,3,"188,430,808",7.52709,0.024,4.009,1.009,0.034
"390",82.4306685049625,"382",79.7962023858597,"385",81.598842655647,"385",80.1250062597767,2,"385",80.125,0.008,0.005,0.005,0.005
"507",45.0975662867219,"510",42.839377469469,"397,512",51.3790493144882,"512",42.9559001724117,2,"512",42.95557,0.003,1.005,0.005,0.005
"463,745,859",49.3336233059393,"467,749,888",37.3147898563965,"366,467,642,748,888",51.8419469602037,"467,748,888",37.3616391013289,2,"467,748,888",37.32927,0.037,2.036,0.036,0.036
"124,485,680,831",45.9302411680533,"119,492,699,811",28.9628667385785,"118,177,320,403,497,693,811,939",54.4314022557581,"118,497,693,811",29.6203343907452,2,"118,497,693,811",29.41852,0.051,4.051,0.051,0.051
"108,232,339,464,622,755,881",39.8035221124312,"141,200,339,445,632,756,880",20.8318844057242,"110,221,224,337,450,611,631,755,880",64.3350142102668,"110,224,337,450,611,755,880",23.7746097690406,2,"110,224,337,450,611,755,880",23.62615,0.096,2.036,0.038,0.038
"441,568,684,889",67.5316603635232,"458,568,674,894",59.8800139094552,"134,282,435,453,567,683,892",85.5805759625031,"453,567,683,892",64.7135094331384,2,"453,567,683,892",61.03006,0.032,3.011,0.017,0.017
"234,839",54.9932857096698,"239,855",47.0722869854735,"244,570,851",52.0061522165234,"244,851",47.6363930813113,2,"244,851",47.55087,0.021,1.022,0.022,0.022
"385,627",71.5886922288833,"386,624",68.559986353332,"377,627,705",80.367373986124,"377,627",70.0533456072414,2,"377,627",70.05077,0.004,1.008,0.008,0.008
"849",7.81919895975875,"850",5.31921997396564,"740,828",18.533515886442,"828",8.33050945490297,2,"828",8.32996,0.001,1.021,0.021,0.021
"102,222,328,534,662,772,898",24.9037315370115,"100,246,292,504,996",10.2982241389199,"99,233,313,502,538,660,766,799,901",26.3282210669341,"99,233,313,538,660,766,901",8.87071866154952,2,"99,233,313,538,660,766,901",7.38077,2.426,2.044,0.044,0.044
"228,341,566,746",56.7884181131794,"224,349,579,740",51.9033943540322,"170,210,338,376,561,576,744",75.0832919992036,"210,376,576,744",53.0565909364861,2,"210,376,576,744",52.94181,0.031,3.028,0.065,0.065
"180,314,514",-36.9047494047272,"187,325,512",-41.2269414514327,"122,186,330,520,633,855",-14.7590930585116,"186,330,520",-34.741130893362,3,"186,330,520",-39.36999,0.02,3.028,0.028,0.028
"117,245,387,556,771,871",67.5245336826081,"116,261,425,518,796,871",55.75661166684,"115,260,386,424,516,580,670,778,883,891",82.6599107840381,"115,260,424,516,580,778,883",63.0265814835849,2,"115,260,424,516,580,778,883",60.42613,0.118,4.061,1.097,1.097
"175,364,562",92.3534251152519,"189,346,578",82.2278196886539,"182,183,352,579",91.8991232804843,"183,352,579",82.7776509017783,1,"183,352,579",82.77765,0.048,1.036,0.037,0.037
"143,255,372,489,642,744,875",99.3565616012386,"162,238,396,467,718,719,878",81.2534006487847,"124,159,245,363,380,483,539,641,649,742,779,877,913",131.238666944402,"159,245,380,483,649,742,877",85.4881405045087,2,"159,245,380,483,649,742,877",83.67601,0.186,6.045,0.051,0.051
"157,260,363,503,617,738,875",70.2001354575152,"123,312,313,531,606,726,874",54.7697005970232,"122,158,257,355,365,498,615,725,737,873,890",103.234440976154,"122,158,257,355,365,498,615,737,873",75.8005491130696,6,"158,257,355,498,615,737,873",59.19237,0.188,4.016,2.016,0.022
"250,369,581,784,893",3.21065024990743,"227,371,577,791,884",-6.96882007399368,"158,226,377,576,775,886,898",13.16940291035,"226,377,576,775,886",-5.03597346066278,8,"226,377,576,775,886",-5.75741,0.045,2.051,0.053,0.053
"206,361,478,583,752",43.9578055323452,"201,378,428,644,743",23.6668792573551,"174,200,362,471,611,636,744,770,898",61.923357267989,"200,362,471,636,744",28.1539580301357,8,"200,362,471,636,744",28.11442,0.142,4.05,0.075,0.075
"197,320,489,700,874",39.9821261576087,"203,326,485,697,856",28.5660058681506,"165,200,325,344,459,484,560,693,855,873",62.4535216651371,"200,325,484,693,855",29.9556366285385,2,"200,325,484,693,855",28.92366,0.037,5.021,0.039,0.039
"172,302,548,650,877",1.71127445606097,"182,290,548,658,869",-9.92081415568737,"111,170,304,316,500,539,661,778,865",19.4412294296421,"170,304,539,661,865",-7.48095643110918,2,"170,304,539,661,865",-9.26499,0.038,4.036,0.036,0.036
"248,435,611,738,847",112.841493199767,"259,421,615,735,857",97.1579522328058,"97,197,257,420,603,614,698,735,858",122.361835008902,"257,420,614,735,858",98.8077961467471,2,"257,420,614,735,858",97.34476,0.042,4.041,0.041,0.041
"156,277,400,506,619,758,895",70.1467611586503,"155,282,420,506,614,728,910",56.4140052257812,"113,153,279,417,506,613,636,727,771,895",90.2863649142931,"153,279,417,506,613,727,771,895",61.7483952019442,2,"153,279,417,506,613,727,771,895",61.6795,0.076,3.041,1.041,1.041
"102,216,328,428,549,663,806",148.039937173444,"479,537,658,814",131.673404617177,"77,230,353,446,542,544,660,792,824,912",156.370707883524,"77,230,353,446,544,660,792,824",133.906972708725,2,"77,230,353,446,544,660,792,824",130.62933,3.396,3.104,1.104,1.104
"124,251,356,612",62.8994472422535,"116,272,359,614",55.3506136016035,"115,261,377,594,694,755",79.3820446252623,"115,261,377,594,694",58.8447824410918,2,"115,261,377,594,694",58.82365,0.034,2.058,1.058,1.058
"111",5.0448330866773,"99",0.574035608873853,"125",9.85855791259353,"125",6.80211864868489,2,"125",6.80152,0.012,0.014,0.014,0.014
"119,269,454,602,785",81.4473283226515,"155,244,455,605,799",69.7414952588702,"88,97,151,262,443,453,606,800",96.1437359667588,"88,151,262,453,606,800",73.7270842739256,2,"88,151,262,453,606,800",73.72254,0.079,3.049,1.058,1.058
"116,464,610,729,863",26.1362534775124,"110,460,651,652,780,846",-7.19043812900256,"109,141,447,594,616,722,756,855,866,874",49.1642254517036,"109,141,447,616,722,756,866",20.6146614756593,3,"109,447,616,722,756,866",13.93307,1.119,5.04,2.04,1.04
"712,838",-45.2085719259311,"725,826",-51.8215005883269,"495,719,832",-41.5224422512802,"719,832",-50.8290725110476,4,"719,832",-50.96837,0.025,1.013,0.013,0.013
"247,387,557,677,876",84.22576032661,"242,371,556,674,866",73.4153445949674,"219,377,546,551,679,868",108.522972927751,"219,377,551,679,868",77.1353595124168,2,"219,377,551,679,868",77.13509,0.035,1.054,0.054,0.054
"381,576",-6.2754975826994,"358,598",-14.1751949601489,"292,307,382,550,648",-4.25681890750859,"382,550,648",-13.8990406810447,2,"382,550,648",-14.6289,0.045,3.027,1.027,1.027
"109,306,449,889",13.9612940356818,"112,301,445,910",4.59592253380012,"111,300,447,472,737,861,905",32.2337636899569,"111,300,447,905",5.04444202649185,2,"111,300,447,905",4.94387,0.033,3.026,0.026,0.026
"153,287,412,513,862",16.0090388909943,"143,272,401,526,872",-2.07646575257232,"132,271,400,551,702,867,893",22.0755838888037,"132,271,400,551,867",2.28980609536686,2,"132,271,400,551,867",1.2444,0.059,2.092,0.092,0.092
"275,562,729",34.9720359144939,"265,567,735",31.6891607462272,"263,549,750",48.1110296289999,"263,549,750",34.5855002156643,1,"263,549,750",34.5855,0.021,0.046,0.046,0.046
"585",27.5109833272853,"588",24.8549555697009,"575,630",31.759121946374,"575",28.3727834605757,2,"575",28.34328,0.003,1.01,0.01,0.01
"352,709",-20.0710661652853,"346,706",-25.9820356777849,"310,334,371,705",-11.3161848480678,"310,371,705",-23.0321340238194,2,"310,371,705",-23.03226,0.009,2.022,1.023,1.023
"201,618,721,883",36.1797456807244,"199,625,718,885",30.8331181942384,"152,200,458,602,734,884",56.3187303266734,"200,602,734,884",34.4632914014706,2,"200,602,734,884",34.45925,0.014,2.031,0.031,0.031
"112,320,543,695,808",5.0746446279442,"149,320,553,693,813",-9.33386129064588,"126,148,319,452,548,681,695,813",11.0028757503333,"148,319,548,695,813",-8.28621359580365,2,"148,319,548,695,813",-8.91564,0.054,3.025,0.047,0.047
"236,345,556,770",24.3228907105228,"263,332,558,764",6.03030802944934,"241,340,556,567,762,808",28.73443335595,"241,340,556,762",10.7214084842988,7,"241,340,556,762",10.6722,0.048,2.018,0.018,0.018
"756",19.7612298294812,"748",18.8434910292425,"534,741",31.0216936138504,"741",19.7671331681027,2,"741",19.76639,0.008,1.015,0.015,0.015
"403,847",26.8664397807364,"397,837",20.8561037014847,"387,440,823",33.6806131231661,"387,823",24.5775379611179,2,"387,823",24.49964,0.016,1.04,0.04,0.04
"282,407,540,773,877",24.8983686565239,"284,398,523,794,842",8.52444543367578,"219,282,397,522,546,764,884",32.3747399373833,"282,397,546,764,884",13.2369419513873,10,"282,397,546,764,884",12.41617,0.084,2.032,0.032,0.032
"115,811",6.76660851322245,"105,822",2.06865893916192,"110,810,836",9.61622196217821,"110,810",3.42033251166754,3,"110,810",3.30645,0.021,1.006,0.006,0.006
"428,754",13.8961148701829,"426,754",9.62126573422899,"312,427,750,849",21.3243212139334,"427,750",9.77880166220689,2,"427,750",9.76658,0.002,2.005,0.005,0.005
"101,244,425,557,666,767,874",43.5419147315067,"99,209,437,588,657,784,881",18.3563354572598,"98,187,246,343,434,510,585,667,668,782,881,947",42.4157844528432,"98,187,246,343,434,510,585,667,782,881,947",28.0998806470253,3,"98,187,343,434,510,585,667,782,881,947",21.33076,0.113,5.065,4.065,3.12
"183,326,463,719",82.6692883047162,"180,323,446,726",72.1466060629766,"177,322,459,723,770",85.3101226331281,"177,322,459,723",72.9688565869652,2,"177,322,459,723",72.96163,0.03,1.018,0.018,0.018
"161,302,474,575,784,888",15.8825291538141,"136,320,463,560,794,864",-3.71487010993476,"136,293,320,431,460,576,780,887",25.6655795971693,"136,320,460,576,780,887",5.20488990378643,2,"136,320,460,576,780,887",0.07706,0.103,2.054,0.063,0.063
"122,294,661,870",70.206450046357,"124,298,667,861",61.4076645611454,"124,299,417,643,670,860,871",84.4180719077925,"124,299,643,871",66.8091354281164,2,"124,299,643,871",63.24686,0.021,3.017,0.026,0.026
"284,483,762",92.8626813433092,"278,491,769",88.6109657713824,"275,490,496,756,773",106.670610953136,"275,496,773",89.8067385937095,10,"171,275,496,773",88.58526,0.021,2.022,0.033,1.033
"851",-4.02045293602791,"842",-9.43871353761266,"807",1.39619154411369,"807",-2.39534840726445,1,"807",-2.39535,0.009,0.044,0.044,0.044
"186,344,487,848",59.0476289563944,"173,347,494,851",52.4776450588162,"144,252,345,474,517,732,837,921",69.4743084012525,"144,252,345,474,517,837,921",62.6233654718679,2,"144,252,345,474,517,837,921",62.36431,0.026,4.067,3.067,3.067
"214,457,598,738,890",155.39698064431,"210,457,604,741,889",143.543601065659,"117,208,436,473,558,603,742,859,896",169.254710209927,"208,436,473,603,742,896",151.119495263288,3,"208,473,603,742,896",144.74939,0.014,4.037,1.037,0.037
"681",55.5527382133272,"676",52.7304440822459,"648,672",66.2134425441925,"672",52.9130927070931,4,"672",52.49377,0.005,1.009,0.009,0.009
"102,279,402,511,611,722,877",61.8367708988725,"97,284,401,745,823",56.6517331071067,"103,270,275,408,721,854,866",85.7030639879323,"103,270,408,721,866",59.794525408985,3,"103,270,408,500,608,721,866",54.3804,2.197,0.493,2.125,0.042
"434,764",45.0391636105461,"440,760",35.8534805169464,"403,433,760",50.9593706952352,"433,760",36.2141824488927,2,"433,760",36.21406,0.01,1.005,0.005,0.005
"231,405,518,627,826",47.0507033029218,"219,417,524,609,828",40.4288361804764,"217,400,520,614,631,827",56.0457555740844,"217,400,520,614,827",41.6038517187025,6,"217,400,520,614,827",41.58612,0.05,1.026,0.035,0.035
"214,378,486,619,742",46.5169269874265,"209,358,487,635,727",32.1405104541134,"204,354,487,624,739,791",49.8669455685863,"204,354,487,624,739",33.0619861530267,2,"204,354,487,624,739",32.96105,0.057,1.043,0.043,0.043
"111,211,329,524,638,781",11.4024982565625,"183,184,339,537,644,787",-2.15577826154822,"113,209,336,368,526,643,653,791,820",34.008118763754,"113,209,336,368,526,643,791",10.0711142443053,2,"113,209,336,368,526,643,791",10.06524,0.134,3.028,1.028,1.028
"112,336,447,562,695,796,896",141.736673195881,"99,390,392,573,737,765,913",125.958563167966,"92,144,283,337,428,456,555,581,709,784,888,920",167.778067159592,"92,144,337,456,555,709,784,920",137.032849435067,3,"144,337,456,555,709,784,920",130.14903,0.223,5.071,1.087,0.099
"282",52.2203051360579,"282",51.0187623815379,"289,300",61.9970588936375,"289",52.1249505242058,9,"289",52.05321,0,1.007,0.007,0.007
"143,357,480,727,891",14.4095039394232,"127,360,496,713,896",7.05710548018315,"68,145,359,466,508,611,711,783,892",24.7248515017826,"68,145,359,508,711,892",13.8063210331876,2,"68,145,359,508,711,892",10.11978,0.054,4.035,1.049,1.049
"187,319,519,782",84.7087041514564,"206,310,533,774",75.5227036567756,"147,201,310,404,530,738,775",95.5800844786199,"201,310,530,775",77.0886489835688,2,"201,310,530,775",75.89094,0.05,3.041,0.041,0.041
"161,280,400,501,620,729,900",51.993643866168,"168,269,436,453,623,732,900",38.2965160006344,"102,167,268,277,282,396,487,621,733,765,899",75.7347082207591,"167,277,396,487,621,733,899",44.8837345962,2,"167,277,396,487,621,733,899",43.44503,0.108,4.032,0.033,0.033
"147,285,427,618",-34.0540480171206,"149,298,421,613",-39.8548615907214,"138,296,432,617,681",-17.7423091052007,"138,296,432,617",-37.9114890844609,2,"138,296,432,617",-37.91228,0.026,1.026,0.026,0.026
"304,404,754",-10.4981267207652,"306,409,753",-15.4292617797886,"269,414,536,751",-2.54704415805632,"269,414,751",-10.5761573803438,2,"269,414,751",-11.10062,0.008,1.048,0.048,0.048
"132,264,372,473,640,752,876",33.6181407110621,"131,270,373,481,647,754,871",27.9158649425398,"128,246,268,372,482,493,644,754,874",54.4331621894549,"128,268,372,493,644,754,874",29.0658778585156,6,"128,268,372,493,644,754,874",28.96192,0.03,2.025,0.036,0.036
"195,342,564,724,825",56.6913229661487,"181,378,519,745,811",46.4860129606508,"169,179,208,358,377,507,553,720,842,871",88.1237233191698,"179,358,507,553,720,871",63.1046041227694,3,"179,358,553,720,871",51.35641,0.13,5.061,1.093,0.093
"519",7.36923613621877,"528",4.8025885089192,"360,529",10.4377991930722,"529",4.97848175480395,6,"529",4.84918,0.009,1.01,0.01,0.01
"123,464,576",77.7152096942179,"123,485,548",69.4253932101694,"122,199,433,599,637",98.3619099378245,"122,433,599",83.9885125844737,2,"122,433,599",80.89488,0.049,2.055,0.055,0.055
"213,345,530,692,798",29.3461914779018,"206,325,525,685,802",13.7756954232106,"123,201,320,365,518,682,804,908",36.9756685722029,"201,320,365,518,682,804",17.1524311373221,6,"201,320,365,518,682,804",16.96296,0.043,3.06,1.06,1.06
"132,267,381,517,688,864",74.5293971771835,"126,265,387,521,690,881",67.7311216494444,"124,264,386,520,580,689,862,881",83.7010068866907,"124,264,386,520,689,881",67.8717860696144,2,"124,264,386,520,689,881",67.76666,0.037,2.022,0.037,0.037
"195,808",84.2698221649436,"184,822",79.1864644086075,"192,673,820",87.977667554705,"192,820",80.1562385609767,2,"192,820",80.12804,0.025,1.015,0.015,0.015
"138,247,367,510,661,783",-14.4620200283753,"198,201,368,491,717,737",-28.1496820021974,"136,240,366,460,543,654,674,774,795",0.296368906430715,"136,240,366,460,543,674,774,795",-15.763033116869,3,"136,240,366,460,543,674,774",-22.66798,0.228,3.059,2.065,1.065
