"true_model","true_slope","true_nknots","bic_true_model","adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","best_iter","changepoints","nknots_best_iter","slope_best_iter","min_bic_best_iter","distance_adaflasso","slope_adaflasso","distance_best_iter_flasso"
"117,236,348,531,681,814",-0.01,6,7052.28935111135,"117,237,348,531,681,810,816",-0.00888539109285967,7,7052.67687499175,3,"117,237,348,531,681,816",6,-0.0091250569539085,7043.8269,1.003,-0.00888539109285967,0.003
"122,296,485,595,706,890",-0.01,6,6984.11461279681,"122,296,297,485,595,706,890",-0.00891255619927441,7,6996.65504414561,3,"122,297,485,595,706,890",6,-0.00897180333188943,6975.1427,1,-0.00891255619927441,0.001
"128,243,370,503,624,760,878",-0.01,7,6984.97858078809,"127,243,369,503,621,760,878",-0.0102668209261806,7,6983.57616939954,2,"127,243,369,503,621,760,878",7,-0.0102668209261806,6975.8931,0.005,-0.0102668209261806,0.005
"110,243,363,472,573,733,848",-0.01,7,7009.71028537847,"110,243,363,472,573,734,848",-0.00908101064066869,7,7002.03139906551,2,"110,243,363,472,573,734,848",7,-0.00908101064066869,6997.01119,0.001,-0.00908101064066869,0.001
"109,297,495,668,783,890",-0.01,6,6963.95377007395,"109,297,494,660,668,783,889",-0.010152272253342,7,6962.49893761614,3,"109,297,494,668,783,889",6,-0.0104181663140716,6953.83375,1.002,-0.010152272253342,0.002
"223,350,526,706",-0.01,4,6951.65608214905,"223,350,526,706",-0.00999760893031457,4,6946.04786282558,2,"223,350,526,706",4,-0.00999760893031457,6945.93599,0,-0.00999760893031457,0
"313,508,781",-0.01,3,6873.46392498111,"313,508,781",-0.00985331943396334,3,6868.38328997273,2,"313,508,781",3,-0.00985331943396334,6867.96376,0,-0.00985331943396334,0
"524",-0.01,1,6848.20333098497,"523",-0.0100689481254773,1,6844.10380002945,2,"523",1,-0.0100689481254773,6844.09951,0.001,-0.0100689481254773,0.001
"266,762",-0.01,2,6961.18319405367,"266,762",-0.0099012252359377,2,6957.22436380456,2,"266,762",2,-0.0099012252359377,6956.39437,0,-0.0099012252359377,0
"381,502",-0.01,2,6967.5312532325,"378,510",-0.0100038203173767,2,6973.6211848104,2,"378,510",2,-0.0100038203173767,6961.42222,0.011,-0.0100038203173767,0.011
"158,438,631",-0.01,3,7018.08240830111,"157,433,631",-0.0092465198681827,3,6998.95884396406,2,"157,433,631",3,-0.0092465198681827,6997.77642,0.006,-0.0092465198681827,0.006
"150,508,686,823",-0.01,4,6932.3116982467,"150,507,512,686,823",-0.0107770559108675,5,6935.32239704914,2,"150,507,512,686,823",5,-0.0107770559108675,6934.66135,1.001,-0.0107770559108675,1.001
"109,286,395,553,677,807",-0.01,6,6949.32106358742,"108,284,395,553,641,678,812",-0.00972395157647617,7,6960.62949222585,4,"108,284,395,553,678,812",6,-0.0102821467008368,6938.74061,1.009,-0.00972395157647617,0.009
"215,394,552,688,867",-0.01,5,6945.17897950447,"215,395,550,687,867",-0.0103578973404681,5,6930.94545247197,2,"215,395,550,687,867",5,-0.0103578973404681,6929.47446,0.004,-0.0103578973404681,0.004
"532,828",-0.01,2,6939.92337113001,"532,828",-0.00997405969028872,2,6937.41453090087,2,"532,828",2,-0.00997405969028872,6935.20667,0,-0.00997405969028872,0
"362,588",-0.01,2,6953.15327753652,"362,590",-0.0105944319079082,2,6934.75336312381,2,"362,590",2,-0.0105944319079082,6934.62302,0.002,-0.0105944319079082,0.002
"422,684",-0.01,2,6941.18414474774,"422,684",-0.00986836645943521,2,6940.15138182658,2,"422,684",2,-0.00986836645943521,6940.13151,0,-0.00986836645943521,0
"144,272,391,495,630,763,892",-0.01,7,7076.57257348648,"141,267,391,495,630,667,763,893",-0.0104050757044818,8,7070.28896609056,3,"141,267,391,495,630,763,893",7,-0.0098157406334449,7059.26329,1.009,-0.0104050757044818,0.009
"255,576",-0.01,2,6975.17713233874,"255,576",-0.0104078598869568,2,6970.49644690081,1,"255,576",2,-0.0104078598869568,6970.49645,0,-0.0104078598869568,0
"185,416,612,840",-0.01,4,6951.06945976677,"182,416,427,611,840",-0.0103242582785748,5,6949.18175359341,4,"182,416,611,840",4,-0.0100935797338019,6938.46358,1.004,-0.0103242582785748,0.004
"180,581",-0.01,2,6948.22160127193,"180,577",-0.0102026712444767,2,6942.24105841042,2,"180,577",2,-0.0102026712444767,6940.95354,0.004,-0.0102026712444767,0.004
"226,482,734,841",-0.01,4,6958.22588639634,"223,232,482,735,841,849",-0.0113249526071873,6,6965.98867140628,4,"223,482,735,841",4,-0.0109600214628246,6948.00725,2.004,-0.0113249526071873,0.004
"356,719",-0.01,2,6961.12702627789,"355,719",-0.00987942244395676,2,6955.13937084957,2,"355,719",2,-0.00987942244395676,6954.84043,0.001,-0.00987942244395676,0.001
"182,515,627",-0.01,3,7021.78404925812,"182,515,626",-0.0104095850957369,3,7010.61218663805,2,"182,515,626",3,-0.0104095850957369,7010.50239,0.001,-0.0104095850957369,0.001
"248,413,649,841",-0.01,4,6963.8141189477,"249,412,414,649,841",-0.00928502260489669,5,6968.94863927861,3,"249,412,649,841",4,-0.00923311904890354,6951.99834,1.002,-0.00928502260489669,0.002
"184,674",-0.01,2,6996.83474445547,"184,675",-0.0100956148144522,2,6994.34951950028,2,"184,675",2,-0.0100956148144522,6994.16724,0.001,-0.0100956148144522,0.001
"231,578,729",-0.01,3,6943.34214502111,"229,231,578,729",-0.0106807856229688,4,6954.44535432873,3,"229,578,729",3,-0.0106248931142585,6938.6362,1,-0.0106807856229688,0.002
"303,605,898",-0.01,3,6969.10995996301,"301,605,898,900",-0.00961508101253245,4,6978.35756509034,3,"301,605,900",3,-0.00964775723900027,6965.01031,1.002,-0.00961508101253245,0.004
"290,399,749",-0.01,3,7004.7748567688,"288,398,751",-0.0100974488812839,3,6994.80773588673,2,"288,398,751",3,-0.0100974488812839,6985.81129,0.005,-0.0100974488812839,0.005
"339,586",-0.01,2,7021.85919705155,"339,586",-0.00983430159958733,2,7018.9767984192,2,"339,586",2,-0.00983430159958733,7018.90162,0,-0.00983430159958733,0
"157,475,746",-0.01,3,6991.53365911423,"154,157,475,746",-0.0104507158944392,4,6999.45644005444,4,"157,475,746",3,-0.0104113413806639,6988.53052,1,-0.0104507158944392,0
"226,483,882",-0.01,3,6929.84928291598,"226,485,882",-0.0104297694261031,3,6923.73964491695,2,"226,485,882",3,-0.0104297694261031,6923.68461,0.002,-0.0104297694261031,0.002
