"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"252,502,752",3,138.678819293779,"250,500,757",3,151.457771603135,"250,500,757",3,132.444465742033,"250,500,757",3,132.444465742075,"250,500,757",3,132.444465742062,"250,500,757",3,132.444465742073,"250,500,757",3,132.444465741919,"250,500,757",3,132.44446574196,"250,500,757",3,132.444465741933,"250,500,757",3,132.444465742079,"250,500,757",3,132.444465742056,"250,500,757",3,132.444465741906,"268,500,748",3,130.332457516223
"252,502,752",3,95.9355227133257,"258,486,494,750,799",5,138.911496264226,"258,486,750",3,92.2852940113764,"258,486,750",3,92.2536635873421,"258,486,750",3,92.2536635872502,"258,486,750",3,92.2536635872713,"258,486,750",3,92.253663587291,"258,486,750",3,92.2536635873131,"258,486,750",3,92.2536635872836,"258,486,750",3,92.2536635873107,"258,486,750",3,92.2536635872829,"258,486,750",3,92.2536635872866,"261,489,751",3,92.0622531418309
"252,502,752",3,160.031828533329,"235,258,489,750,783",5,207.86216970686,"258,489,750,783",4,173.693504184,"258,489,750",3,154.277381882388,"258,489,750",3,154.168055874679,"258,489,750",3,154.168055874742,"258,489,750",3,154.168055874702,"258,489,750",3,154.168055874804,"258,489,750",3,154.168055874761,"258,489,750",3,154.168055874749,"258,489,750",3,154.168055874675,"258,489,750",3,154.168055874765,"262,488,756",3,153.828318715844
"252,502,752",3,145.839775956922,"245,484,520,765",4,162.462531076789,"245,484,765",3,158.093443656873,"245,484,765",3,142.120041595597,"245,484,765",3,142.120041595517,"245,484,765",3,142.120041595676,"245,484,765",3,142.12004159566,"245,484,765",3,142.120041595627,"245,484,765",3,142.12004159546,"245,484,765",3,142.120041595552,"245,484,765",3,142.120041595443,"245,484,765",3,142.120041595648,"247,500,765",3,140.337486770151
"252,502,752",3,75.9853080688035,"234,509,759",3,87.2533421444819,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"234,509,759",3,75.9853080688035,"237,522,751",3,48.4974110064954
"252,502,752",3,86.8033782623239,"221,225,503,757,767",5,143.597476971381,"225,503,757",3,77.6740041126737,"225,503,757",3,77.6738373795471,"225,503,757",3,77.673837379515,"225,503,757",3,77.6738373795163,"225,503,757",3,77.6738373795961,"225,503,757",3,77.673837379472,"225,503,757",3,77.6738373795484,"225,503,757",3,77.6738373794704,"225,503,757",3,77.6738373796256,"225,503,757",3,77.6738373794631,"228,511,751",3,77.0038246531057
"252,502,752",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"249,490,768",3,75.9853080688035,"258,489,766",3,40.5791474307433
"252,502,752",3,109.19429134954,"246,502,505,763",4,129.950509140449,"246,505,763",3,103.71705627606,"246,505,763",3,103.716751471728,"246,505,763",3,103.716751471715,"246,505,763",3,103.716751471721,"246,505,763",3,103.71675147175,"246,505,763",3,103.716751471666,"246,505,763",3,103.716751471642,"246,505,763",3,103.716751471716,"246,505,763",3,103.716751471723,"246,505,763",3,103.716751471785,"249,505,762",3,103.585618197087
"252,502,752",3,115.308980009415,"250,502,506,761",4,156.80979328861,"250,502,761",3,110.800503399809,"250,502,761",3,110.800492844945,"250,502,761",3,110.800492845077,"250,502,761",3,110.800492844855,"250,502,761",3,110.800492845037,"250,502,761",3,110.800492844773,"250,502,761",3,110.800492845087,"250,502,761",3,110.800492845037,"250,502,761",3,110.800492845023,"250,502,761",3,110.800492844788,"265,503,750",3,108.732802627228
"252,502,752",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"244,496,764",3,75.9853080688035,"256,494,759",3,1.76055356579607
"252,502,752",3,75.9853080688035,"244,503,765",3,89.9352430817956,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"244,503,765",3,75.9853080688035,"256,504,759",3,42.9589038327038
