"true_model","bic_true_model","PELT","bic_PELT","knots_BS","bic_BS","knots_WBS","bic_WBS","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_pelt","distance_wbs","distance_bs","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"251,501,751",6950.53275052284,"212,251,376,500,551,751,869",75.1258789469998,"212,251,376,500,551,751,869",75.1258789469998,"212,251,376,500,551,751,869",75.1258789469998,"246,247,251,500,501,504,509,751",7039.9997758515,"251,500,751",6944.43407561159,2,"251,500,751",6944.3799,4.001,4.001,4.001,5,0.001,0.001
"251,501,751",6938.88243991573,"162,252,388,502,667,751,925",64.1195328185475,"162,252,388,502,667,752,925",64.2051694475922,"162,252,388,502,667,752,925",64.2051694475922,"249,252,491,501,502,506,527,750,751,752",7074.34464116216,"252,502,750",6936.5189211557,2,"252,502,750",6934.12335,4.002,4.003,4.003,7.001,0.003,0.003
"251,501,751",6940.76935109406,"210,251,359,501,580,751,795,865",67.8517398417154,"210,251,359,501,580,753,815",73.610892182663,"210,251,359,501,580,753,815",73.610892182663,"210,251,282,499,501,505,751,753,795",7005.29844718479,"251,501,751",6938.68840477761,2,"251,501,751",6934.45438,5,4.002,4.002,6,0,0
"251,501,751",6961.51950896239,"92,251,401,501,570,751,935",81.2638055907431,"92,251,401,501,570,751,935",81.2638055907431,"92,251,401,501,570,751,935",81.2638055907431,"251,492,501,503,505,513,524,751",7080.67853306898,"251,501,751",6959.29865870071,2,"251,501,751",6959.20945,4,4,4,5,0,0
"251,501,751",6970.39029581267,"178,256,401,501,647,750,840",102.655022678753,"178,256,401,501,647,750,840",102.655022678753,"178,256,401,501,647,750,840",102.655022678753,"246,251,255,256,257,480,501,750,751,757,761",7107.40868354973,"251,501,750",6966.78452347381,2,"251,501,750",6965.71717,4.006,4.006,4.006,8,0.001,0.001
"251,501,751",6948.41039632142,"67,251,340,499,591,751,928",76.5599126107195,"67,251,340,496,616,751,928",76.6903761082464,"67,251,340,499,616,751,928",76.6744150626129,"251,492,496,499,501,751",7001.89074726439,"251,492,499,751",6949.5907411498,4,"251,499,751",6940.85178,4.002,4.002,4.005,3,1.002,0.002
"251,501,751",6869.95064879881,"157,251,323,501,517,617,751,796",-23.4263530674153,"157,251,323,501,517,617,751,796",-23.4263530674153,"157,251,323,501,517,617,751,796",-23.4263530674153,"251,253,258,423,473,475,478,491,501,743,751",6988.73832516396,"251,501,751",6860.00268624655,2,"251,501,751",6859.7042,5,5,5,8,0,0
"251,501,751",7042.12147355693,"142,251,353,502,631,751,861",161.164165602662,"142,250,353,502,631,751,861",161.511028334505,"142,250,353,502,631,751,860",161.513142291068,"201,250,251,502,516,522,558,748,751,756,757,759",7166.6507593021,"251,502,751",7035.67168604428,2,"251,502,751",7034.73936,4.001,4.002,4.002,9.001,0.001,0.001
"251,501,751",6914.62028352544,"65,252,339,501,617,734,756,858",41.2883669354432,"65,251,339,501,617,743,763,858",42.7392607881965,"65,251,339,501,617,743,763,858",42.7392607881965,"251,252,256,481,483,494,501,506,510,734,743,752,754,756,763",7084.4414232069,"256,501,752",6913.77165861921,2,"256,501,752",6906.33972,5.006,5.008,5.008,12.001,0.006,0.006
"251,501,751",6907.55190807573,"165,248,367,471,501,562,751,961",47.1273063576885,"165,254,367,471,501,562,751,961",54.9468968094931,"165,254,367,501,562,751,961",55.7571725544806,"234,241,248,254,255,256,499,501,502,515,751",7017.26478557664,"248,501,751",6901.81409941991,2,"248,501,751",6901.69155,5.003,4.003,5.003,8.003,0.003,0.003
"251,501,751",6994.90803846861,"172,251,306,501,673,730,758,907",124.819569931111,"172,251,306,501,673,730,752,907",126.377642410047,"172,251,306,501,673,730,752,907",126.377642410047,"249,250,251,419,485,501,503,504,505,522,530,532,730,731,752,758",7172.31053162622,"251,501,730,752",6989.94860794872,3,"251,501,752",6985.15543,5.007,5.001,5.001,13.001,1.001,0.001
"251,501,751",6981.57521653485,"185,251,423,501,635,749,799,948",104.039399104795,"185,251,423,501,635,749,883",106.869457953425,"185,251,423,501,635,749,883",106.869457953425,"243,251,458,496,500,501,540,749,750,758",7093.45269868731,"251,501,749",6966.22942796205,2,"251,501,749",6966.13506,5.002,4.002,4.002,7.001,0.002,0.002
"251,501,751",6987.34711273989,"195,251,394,501,606,749,898",111.534668112532,"195,251,394,501,606,749,898",111.534668112532,"195,251,394,501,606,749,898",111.534668112532,"250,251,501,504,506,738,749,753,754",7082.37528494922,"251,501,749",6977.59773311321,2,"251,501,749",6977.50752,4.002,4.002,4.002,6.002,0.002,0.002
"251,501,751",6962.08348341565,"124,251,378,501,656,751,861",82.1039792076768,"124,251,378,501,656,751,861",82.1039792076768,"124,251,364,501,656,751,861",82.3201340248183,"248,251,470,480,500,501,517,523,751,752",7063.66515840066,"251,501,751",6956.85592376041,2,"251,501,751",6956.60977,4,4,4,7,0,0
"251,501,751",6899.81773113673,"112,251,348,484,501,647,751,927",39.7060751312938,"112,251,348,484,501,647,751,927",39.7060751312938,"112,251,348,484,501,647,751,927",39.7060751312938,"251,501,751",6934.46903128168,"251,501,751",6896.09555806049,1,"251,501,751",6896.09556,5,5,5,0,0,0
"251,501,751",6967.65500604512,"83,249,424,500,667,751,791",77.4713392662449,"83,249,424,500,667,751,791",77.4713392662449,"83,249,324,478,500,667,751,791",81.0368365659474,"248,249,251,487,494,500,501,511,540,750,751,753",7103.40617086421,"249,500,511,751",6970.96441314776,5,"249,500,751",6958.56078,4.003,5.003,4.003,9,1.003,0.003
"251,501,751",6992.36719876857,"140,254,459,500,597,751,854",112.274428383332,"140,254,459,500,597,751,854",112.274428383332,"140,254,459,502,597,751,854",114.158939394878,"246,250,254,417,438,496,500,502,504,538,540,751",7104.71379894037,"254,500,751",6976.37599661015,2,"254,500,751",6976.14714,4.004,4.004,4.004,9.002,0.004,0.004
"251,501,751",6982.38234450615,"118,251,306,466,500,647,746,846",108.990683251894,"118,251,306,466,500,647,749,864",110.646039809409,"118,251,306,500,647,749,864",110.939966384558,"251,500,501,513,746,749,751",7091.50733854983,"251,500,501,746",6986.13694733312,3,"251,500,746",6972.97172,5.006,4.003,5.003,4,1.005,0.006
"251,501,751",6996.74082835834,"145,251,385,503,638,751,846",124.591020674214,"145,251,385,503,638,751,846",124.591020674214,"145,251,385,503,638,751,846",124.591020674214,"245,251,253,475,479,486,497,503,504,517,751",7105.77905690015,"251,504,751",6990.95955716934,2,"251,504,751",6990.29096,4.002,4.002,4.002,8.002,0.003,0.003
"251,501,751",6927.32870952437,"71,251,400,501,606,749,885",52.059409110488,"71,251,400,501,606,751,885",52.0845357714679,"71,251,400,501,606,751,885",52.0845357714679,"241,251,254,375,492,501,504,507,512,746,749,751",7052.20050722741,"251,501,751",6928.21931539654,2,"251,501,751",6926.83622,4.002,4,4,9,0,0
"251,501,751",6904.37501606215,"158,251,311,501,622,751,884",24.0296363112959,"158,251,311,501,622,751,884",24.0296363112959,"158,251,311,501,622,751,884",24.0296363112959,"251,493,501,503,751,753,754",7023.08075345207,"251,501,751",6895.39985996748,2,"251,501,751",6895.06348,4,4,4,4,0,0
"251,501,751",6897.51501316714,"116,251,361,501,611,751,788",0.181817930101431,"116,254,361,501,611,751,788",2.03081511648496,"116,254,361,501,611,751,788",2.03081511648496,"251,254,261,494,498,501,516,751",7003.11106527163,"251,501,751",6896.22214397692,2,"251,501,751",6894.67696,4,4.003,4.003,5,0,0
"251,501,751",6971.40851547773,"138,252,307,501,669,752,905",98.3061029168139,"138,252,307,501,669,752,905",98.3061029168139,"138,252,393,501,669,752,905",99.4466540203266,"251,252,441,494,501,739,746,752",7059.53215295939,"252,501,752",6959.95895991667,2,"252,501,752",6959.53229,4.002,4.002,4.002,5.001,0.002,0.002
"251,501,751",7036.57872389475,"111,253,415,501,629,751,869",158.146533941781,"111,253,415,501,629,751,869",158.146533941781,"111,253,415,501,629,751,869",158.146533941781,"252,253,499,501,502,503,751,755",7154.0851410824,"252,501,751",7033.92000693544,2,"252,501,751",7030.89748,4.002,4.002,4.002,5.001,0.001,0.001
"251,501,751",6941.03469109036,"116,251,418,501,716,749,849",64.3818228724231,"116,247,418,501,716,748,849",67.2396478368372,"116,247,418,501,716,748,849",67.2396478368372,"247,251,476,499,501,511,542,747,748,749,751",7063.85779946153,"247,251,501,748,751",6945.28638981945,3,"247,501,748",6921.39294,4.002,4.007,4.007,8,2,0.007
"251,501,751",6975.70400123363,"94,251,359,500,598,751,845",110.994736059616,"94,251,359,500,598,751,845",110.994736059616,"94,251,359,500,598,751,845",110.994736059616,"247,251,422,500,506,751",7020.03285663474,"251,500,751",6967.63502030966,2,"251,500,751",6967.57065,4.001,4.001,4.001,3.001,0.001,0.001
"251,501,751",6896.69334146684,"77,205,250,309,501,663,751,893",19.0322466499093,"77,205,250,309,501,663,751,893",19.0322466499093,"77,250,309,501,663,751,893",20.3563730218431,"241,244,250,433,444,487,501,502,530,535,555,571,751,763",7068.86403736646,"250,501,751",6894.29052927124,2,"250,501,751",6890.85411,5.001,4.001,5.001,11.001,0.001,0.001
"251,501,751",6936.26773750435,"75,251,418,501,667,752,843",75.638023371212,"75,251,418,501,667,752,843",75.638023371212,"75,251,418,501,752,843",79.0813188016158,"246,249,251,500,501,502,515,526,531,751,752,760",7108.54571023971,"251,500,752",6938.53921480215,2,"251,500,752",6930.84035,4.001,3.001,4.001,9,0.002,0.002
"251,501,751",7003.68728660124,"165,251,397,501,651,751,876",133.564447823062,"165,251,397,501,651,751,876",133.564447823062,"165,251,397,501,651,751,876",133.564447823062,"247,251,447,501,751",7059.3303185006,"251,501,751",7003.25983503817,2,"251,501,751",7003.22084,4,4,4,2,0,0
"251,501,751",7000.6412800871,"95,249,344,436,501,654,752,809",147.667201211096,"95,251,399,501,654,753,809",150.330207531806,"95,251,399,501,654,753,809",150.330207531806,"248,249,251,501,504,508,744,745,752,753",7103.70158933707,"248,251,501,752,753",7013.30273899572,3,"251,501,752",6988.40697,5.003,4.002,4.002,7.001,2.001,0.001
"251,501,751",7006.74929304072,"77,251,413,501,610,751,836",144.157262497062,"77,251,413,501,610,751,836",144.157262497062,"77,251,413,501,610,751,836",144.157262497062,"251,496,501,544,750,751",7072.33480147018,"251,501,751",7002.76373644089,2,"251,501,751",7002.27337,4,4,4,3,0,0
"251,501,751",6931.707128048,"169,251,303,444,501,652,751,874",75.0091349859619,"169,251,303,444,501,652,751,874",75.0091349859619,"169,251,303,444,501,652,751,874",75.0091349859619,"224,251,253,494,497,501,510,511,751,753",7028.70055638699,"251,501,751",6920.59600103146,2,"251,501,751",6920.31711,5,5,5,7,0,0
"251,501,751",6967.95647642546,"76,248,299,452,501,554,752,792",106.353298435636,"76,248,299,411,501,554,752,792",110.439690666413,"76,248,411,501,554,752,792",111.116406456312,"248,249,250,497,501,503,742,752,753",7074.69888201796,"248,501,752",6959.07431326136,2,"248,501,752",6958.63237,5.004,4.004,5.004,6.002,0.004,0.004
"251,501,751",6930.47533882346,"66,251,392,502,660,751,901",73.0621211254287,"66,251,392,502,660,751,901",73.0621211254287,"66,251,392,502,660,751,901",73.0621211254287,"251,458,498,499,502,737,751",6987.53308224091,"251,502,751",6925.78978175547,2,"251,502,751",6925.74967,4.001,4.001,4.001,4.001,0.001,0.001
"251,501,751",6955.00296005176,"202,251,328,501,559,660,748,906",84.3699096868772,"202,251,328,501,559,660,748,906",84.3699096868772,"202,251,328,501,559,662,748,906",84.4644522310053,"247,251,254,468,495,501,502,748,749,751",7081.34432117683,"251,501,748",6947.90047304412,2,"251,501,748",6947.77546,5.003,5.003,5.003,7,0.003,0.003
"251,501,751",6951.30022789712,"132,252,356,501,635,752,906",59.8575015780364,"132,252,356,501,635,752,906",59.8575015780364,"132,252,356,501,635,752,906",59.8575015780364,"250,252,492,493,501,521,752",7031.1616823138,"252,501,752",6934.88454612941,2,"252,501,752",6934.57109,4.002,4.002,4.002,4.002,0.002,0.002
"251,501,751",6891.12103882169,"67,251,395,501,579,751,827,923",37.2835625069201,"67,251,395,501,579,751,827,923",37.2835625069201,"67,251,395,501,579,751,827,923",37.2835625069201,"238,250,251,458,467,501,749,751",6955.89765164288,"251,467,501,751",6892.09382943144,3,"251,501,751",6889.88441,5,5,5,5,1,0
"251,501,751",6990.28697811765,"151,251,315,500,674,749,832",114.003965421196,"151,255,315,500,674,749,832",115.293079986961,"151,255,315,500,674,749,832",115.293079986961,"209,251,254,255,468,497,500,513,522,568,749",7104.94859492712,"251,500,749",6983.10996801111,2,"251,500,749",6972.80727,4.003,4.007,4.007,8.003,0.003,0.003
"251,501,751",6950.47938342507,"24,150,248,362,501,625,750,836",66.0863766379232,"24,150,248,362,501,625,750,836",66.0863766379232,"18,150,248,362,501,625,750,836",66.8717270893034,"229,240,245,248,251,470,491,501,542,750",7039.75063584777,"248,501,750",6938.07597632739,2,"248,501,750",6935.21058,5.004,5.004,5.004,7.001,0.004,0.004
"251,501,751",6953.65792229734,"99,251,318,501,638,751,869",81.7860015217659,"99,252,393,501,638,751,869",82.0111498087398,"99,252,393,501,638,751,869",82.0111498087398,"250,251,252,491,495,500,501,509,517,751",7085.93013599871,"252,501,751",6953.32536135153,2,"252,501,751",6952.70001,4,4.001,4.001,7,0.001,0.001
"251,501,751",7025.72967721186,"146,252,400,498,670,751,873",140.658358382573,"146,250,400,498,670,751,873",142.119923729125,"146,250,400,498,670,751,873",142.119923729125,"207,209,240,250,252,498,501,504,507,573,751,752",7150.77078866585,"252,498,751",7023.09994514762,2,"252,498,751",7022.20702,4.004,4.004,4.004,9.001,0.004,0.004
"251,501,751",6881.3799569942,"53,253,353,501,647,751,871",-2.30251302797069,"53,253,353,501,647,751,871",-2.30251302797069,"53,253,353,501,647,751,871",-2.30251302797069,"250,253,492,501,502,504,751,752,779",6958.32360309313,"253,501,751",6867.58318923794,2,"253,501,751",6867.55612,4.002,4.002,4.002,6.001,0.002,0.002
"251,501,751",6927.6280687987,"153,250,501,608,750,880",48.4131181950998,"153,250,501,608,750,880",48.4131181950998,"153,250,501,608,750,880",48.4131181950998,"229,231,242,246,249,250,253,414,446,491,493,499,501,502,747,749,750,751",7129.88737946129,"250,501,750",6919.57358867587,2,"250,501,750",6917.30601,3.002,3.002,3.002,15.001,0.002,0.002
"251,501,751",7007.88575188547,"155,252,360,501,590,753,821",142.29198433576,"155,252,360,501,590,751,821",142.977150689543,"155,252,360,501,590,751,821",142.977150689543,"243,251,252,449,495,501,519,531,751,753",7124.50329452668,"252,501,753",6996.06370868239,2,"252,501,753",6995.96235,4.003,4.001,4.001,7,0.003,0.003
"251,501,751",6895.64392617214,"85,250,293,501,595,751,841",29.1356270857084,"85,250,293,501,595,751,841",29.1356270857084,"85,250,293,501,595,751,841",29.1356270857084,"250,252,256,260,435,480,501,502,503,522,751",7043.18507803858,"250,501,751",6890.66722761295,2,"250,501,751",6890.60641,4.001,4.001,4.001,8.001,0.001,0.001
"251,501,751",6867.62880103894,"134,251,361,501,645,751,782,909",2.04378354921479,"134,251,361,501,645,752,846",6.34001195704893,"134,251,361,501,645,751,846,947",3.78547513802199,"251,499,501,503,544,572,751,752,753,763,775",7000.4288967506,"251,501,751",6860.18838215126,2,"251,501,751",6859.50151,5,5,4.001,8,0,0
"251,501,751",6939.07251485798,"106,248,348,502,595,755,885",62.0173643240784,"106,252,348,502,595,755,885",62.2066715268313,"106,252,348,502,587,755,885",62.3271976940125,"248,252,501,502,503,504,523,752,754,755,757",7109.51586854295,"248,252,501,504,755",6955.5225558266,3,"248,504,755",6932.8864,4.008,4.006,4.006,8.002,2.005,0.01
"251,501,751",6933.58897081714,"93,251,305,500,610,751,790,939",68.6538513696885,"93,252,305,500,610,751,790,939",70.3303687656212,"93,252,305,500,610,751,790,939",70.3303687656212,"249,251,252,257,443,449,497,500,503,504,512,751,775",7084.599165644,"251,497,503,751",6943.02407431412,3,"251,503,751",6932.63711,5.001,5.002,5.002,10.001,1.002,0.002
"251,501,751",7051.47341169077,"104,251,391,501,636,753,851",165.671563702438,"104,251,391,501,636,752,851",166.075269777855,"104,251,391,501,636,752,851",166.075269777855,"251,498,500,501,564,567,751,752,753,756",7151.49724044765,"251,501,753,756",7049.22288615937,3,"251,501,753",7036.18283,4.002,4.001,4.001,7,1.002,0.002
"251,501,751",6965.19410145946,"105,252,352,500,601,750,880",89.7642921557188,"105,252,352,500,601,750,880",89.7642921557188,"105,252,352,500,601,750,880",89.7642921557188,"251,252,254,486,497,500,501,750",7034.20653050302,"252,500,750",6948.64996066366,2,"252,500,750",6948.64041,4.003,4.003,4.003,5.001,0.003,0.003
"251,501,751",6976.04433260408,"150,251,390,501,667,751,850",98.1714939353476,"150,251,390,501,667,751,850",98.1714939353476,"150,251,390,501,667,751,850",98.1714939353476,"251,252,469,483,495,501,502,505,506,751,755",7106.82202295243,"251,495,501,751",6984.78753240866,3,"251,501,751",6973.04969,4,4,4,8,1,0
"251,501,751",6985.7819788466,"109,251,350,501,650,750,855",127.031975618682,"109,251,350,501,650,749,855",127.842774870239,"109,251,350,501,650,749,855",127.842774870239,"249,250,251,255,427,500,501,502,505,513,514,544,749,750,752",7153.63465303509,"251,500,749,750",6995.38666453763,3,"251,500,750",6978.32097,4.001,4.002,4.002,12.001,1.002,0.002
"251,501,751",6951.42760379489,"115,250,390,502,507,697,752,855",64.9630976211449,"115,250,390,502,507,697,751,855",66.1938675752393,"115,250,390,502,507,697,751,855",66.1938675752393,"250,251,491,501,502,544,751,752",7045.41646023129,"250,502,752",6944.54835963592,2,"250,502,752",6944.43925,5.003,5.002,5.002,5,0.003,0.003
"251,501,751",6957.06024697511,"159,251,390,501,644,751,939",91.6158380294897,"159,253,390,501,644,751,939",92.9524606659416,"159,253,390,501,644,751,939",92.9524606659416,"251,253,479,501,502,749,750,751",7062.20571800691,"251,501,751",6952.99642934827,2,"251,501,751",6952.85712,4,4.002,4.002,5,0,0
"251,501,751",6915.32864696932,"103,250,374,501,602,751,846",29.5382826688715,"103,250,374,501,602,751,846",29.5382826688715,"103,250,374,501,602,751,846",29.5382826688715,"239,250,497,498,501,504,506,513,751,755",7005.12155282511,"250,498,751",6892.12680893395,2,"250,498,751",6890.38196,4.001,4.001,4.001,7.001,0.004,0.004
"251,501,751",6957.82552455027,"117,250,384,501,661,752,890",96.4226588642444,"117,250,384,501,661,752,890",96.4226588642444,"117,250,384,501,661,752,890",96.4226588642444,"235,250,252,253,413,441,498,501,749,752",7060.16943276194,"250,501,752",6951.27029534523,2,"250,501,752",6950.78718,4.002,4.002,4.002,7.002,0.002,0.002
"251,501,751",6976.70334314359,"93,252,424,502,608,751,865",89.6057224106763,"93,252,424,502,608,751,865",89.6057224106763,"252,424,502,608,751,865",90.4130092060944,"252,501,502,751,756",7037.7033227449,"252,502,751",6971.45261357613,2,"252,502,751",6971.38846,4.002,3.002,4.002,2.001,0.002,0.002
"251,501,751",6976.67168772704,"146,251,316,501,587,751,877",90.4049935707753,"153,254,316,501,587,751,877",92.0789399168358,"153,254,316,501,587,751,877",92.0789399168358,"247,251,252,254,488,501,502,528,751",7141.75495318177,"247,254,501,751",6983.58722617631,3,"247,501,751",6975.90618,4,4.003,4.003,6,1.003,0.004
"251,501,751",6934.92552588475,"129,251,407,501,557,683,753,922",68.0906270916926,"129,251,407,501,565,683,749,922",70.0823038517942,"129,251,407,501,565,749,922",71.9251099998045,"249,251,464,480,501,749,753,754",7067.12448372858,"251,501,749",6936.27582340606,2,"251,501,749",6926.91953,5.002,4.002,5.002,5.002,0.002,0.002
"251,501,751",6967.2418441827,"156,251,398,500,555,750,881,883",100.980989745436,"156,251,398,500,555,750,881,883",100.980989745436,"156,251,398,500,555,750,881,883",100.980989745436,"251,256,495,497,498,500,502,503,750,751,754,762",7097.88457799235,"251,500,750",6961.68640749853,2,"251,500,750",6961.43352,5.002,5.002,5.002,9.001,0.002,0.002
"251,501,751",7007.3147252445,"155,252,388,501,662,751,887",135.376904821243,"155,252,388,501,662,749,887",137.002876937426,"155,252,388,501,662,749,887",137.002876937426,"244,251,252,469,500,501,505,519,526,749,751",7117.25217519702,"252,501,751",7003.09007039355,2,"252,501,751",7002.43539,4.001,4.003,4.003,8,0.001,0.001
"251,501,751",7010.83463486027,"92,251,371,503,612,753,882",135.088331027113,"92,251,371,503,612,747,882",136.844622756572,"92,251,371,503,612,747,882",136.844622756572,"251,493,498,501,503,524,532,533,747,753",7126.06235774913,"251,503,753",7006.44675458717,2,"251,503,753",7005.00608,4.004,4.006,4.006,7.002,0.004,0.004
"251,501,751",6967.73608777754,"39,249,429,501,680,750,770,887",91.8730391168203,"39,249,429,501,680,751,887",92.3332491111005,"39,249,429,501,680,751,887",92.3332491111005,"246,249,250,500,501,531,750,751,757,770",7105.15983206443,"249,501,750",6960.78950238823,2,"249,501,750",6959.62335,5.003,4.002,4.002,7.001,0.003,0.003
"251,501,751",7035.75463157449,"179,251,362,502,693,751,858",158.471555805235,"179,251,362,502,693,751,858",158.471555805235,"179,251,362,502,693,751,858",158.471555805235,"250,251,487,501,502,507,551,750,751",7161.33747822421,"251,502,751",7031.55707408752,2,"251,502,751",7031.11833,4.001,4.001,4.001,6,0.001,0.001
"251,501,751",6996.08471289311,"80,251,330,478,501,614,745,933",113.803642557624,"80,251,330,478,501,614,745,933",113.803642557624,"80,251,330,478,501,614,745,933",113.803642557624,"250,251,500,501,507,745,751,759",7064.70125173422,"251,501,507,745",6994.29496608496,3,"251,501,745",6983.16149,5.006,5.006,5.006,5,1.006,0.006
"251,501,751",6927.97475958766,"60,251,408,501,594,751,806",60.1220116916198,"60,251,408,501,594,751,806",60.1220116916198,"60,251,342,501,594,751,806",60.538472932465,"251,495,500,501,504,505,557,747,751,766,769,780",7054.44198872985,"251,501,751",6916.37742736117,2,"251,501,751",6916.14942,4,4,4,9,0,0
"251,501,751",6912.5393527059,"131,251,307,502,618,751,924",42.5923574372879,"131,251,307,502,618,751,924",42.5923574372879,"131,251,307,502,618,751,924",42.5923574372879,"244,251,253,423,496,502,509,527,530,744,751,756,757",7064.4612717659,"251,502,751",6904.85735078849,2,"251,502,751",6904.2337,4.001,4.001,4.001,10.001,0.001,0.001
"251,501,751",7013.58386765163,"113,250,308,501,667,750,899",145.035216633786,"113,250,308,501,667,750,899",145.035216633786,"113,250,308,501,667,750,899",145.035216633786,"250,251,443,450,501,506,508,515,750,751",7190.02744927952,"250,501,750",7009.56383602986,2,"250,501,750",7007.45184,4.002,4.002,4.002,7,0.002,0.002
"251,501,751",6949.76382129203,"87,251,314,502,568,751,899",87.006810083974,"87,251,314,502,568,751,899",87.006810083974,"87,251,314,502,568,751,899",87.006810083974,"251,467,468,501,502,503,508,511,514,743,751,754",7076.35046686163,"251,502,751",6941.61791681356,2,"251,502,751",6941.21121,4.001,4.001,4.001,9,0.001,0.001
"251,501,751",6954.41807229361,"182,251,425,502,581,751,926",94.5105448100241,"182,251,425,502,581,751,926",94.5105448100241,"182,251,425,502,581,751,845",94.6207886551046,"229,251,501,502,503,505,751",7017.10104805024,"251,501,505,751",6961.22993833087,3,"251,501,751",6949.88152,4.001,4.001,4.001,4,1,0
"251,501,751",6918.55869285104,"54,250,307,501,546,706,751,938",67.2586765307675,"54,250,307,501,552,706,751,938",67.758010252291,"54,250,307,501,546,751,938",68.9750279999346,"249,250,252,494,496,501,502,503,504,749,750,751,753",7086.84455801017,"252,501,751",6920.20432121601,2,"252,501,751",6914.40575,5.001,4.001,5.001,10.001,0.001,0.001
"251,501,751",6949.60935650579,"137,251,347,501,659,751,901",77.8526742221534,"137,251,347,501,659,751,901",77.8526742221534,"137,251,375,501,659,751,913",78.2380622953756,"219,239,245,251,255,256,269,481,483,501,502,512,528,745,749,751",7116.78891465257,"251,483,501,751",6959.73162985486,3,"251,501,751",6944.97419,4,4,4,13,1,0
"251,501,751",7030.55930801254,"97,251,365,499,677,751,888",126.414426071301,"97,251,365,499,677,751,888",126.414426071301,"97,251,365,499,677,751,888",126.414426071301,"251,499,505,511,516,751",7097.20072816493,"251,499,751",7015.86433265488,2,"251,499,751",7015.75348,4.002,4.002,4.002,3.002,0.002,0.002
"251,501,751",6978.26225861768,"114,251,307,501,672,751,860",85.6714975727924,"114,251,307,501,672,751,860",85.6714975727924,"114,251,307,501,672,751,860",85.6714975727924,"251,458,483,499,501,510,740,741,749,751,770",7115.78368150918,"251,501,751",6979.4145550816,2,"251,501,751",6971.84589,4,4,4,8,0,0
"251,501,751",6890.79041508666,"44,250,293,502,583,751,918",24.8637536984828,"44,250,293,502,583,751,918",24.8637536984828,"44,250,293,502,583,751,918",24.8637536984828,"250,485,501,502,504,751",6990.79334960556,"250,502,751",6881.4750295407,2,"250,502,751",6881.45671,4.002,4.002,4.002,3.001,0.002,0.002
"251,501,751",6943.42462847433,"49,249,411,501,652,751,863",95.9605926666668,"49,249,411,501,652,751,863",95.9605926666668,"49,249,411,501,652,751,863",95.9605926666668,"245,249,251,258,494,501,505,751,756",7051.48498939596,"249,494,501,751",6951.4374313794,3,"249,501,751",6940.78582,4.002,4.002,4.002,6,1.002,0.002
"251,501,751",7006.05870153471,"35,251,459,500,696,749,861",122.795228871605,"35,251,459,500,696,749,861",122.795228871605,"35,251,459,500,696,749,861",122.795228871605,"251,491,500,501,514,515,749,751",7095.30356040767,"251,500,749",6992.16805104391,2,"251,500,749",6989.50152,4.003,4.003,4.003,5,0.003,0.003
"251,501,751",7009.62620760676,"162,250,335,500,626,752,802,931",119.295211253281,"162,250,335,499,627,755,865",126.332263511464,"169,250,335,499,627,755,865",127.576506807459,"247,249,250,442,494,497,499,500,528,752,755,765,802",7139.37664932251,"250,499,500,752",7002.34786410261,3,"250,499,752",6989.10982,5.003,4.007,4.007,10.003,1.003,0.004
"251,501,751",6954.86703635748,"148,243,348,501,609,749,874",71.2057488187792,"148,243,348,501,609,748,874",71.7642758038843,"148,243,348,501,609,748,874",71.7642758038843,"240,243,253,467,482,491,501,503,508,511,748,749,758",7075.90102509952,"243,253,503,749",6947.56151434109,3,"253,503,749",6938.79056,4.01,4.011,4.011,10.004,1.006,0.006
"251,501,751",6901.85140217755,"195,251,400,501,555,751,865",23.3002529544499,"195,251,400,501,555,751,865",23.3002529544499,"195,251,400,501,555,751,865",23.3002529544499,"251,487,491,495,500,501,502,508,751,763",7003.57732173872,"251,501,751",6895.71020873852,2,"251,501,751",6895.37848,4,4,4,7,0,0
"251,501,751",7000.22787608481,"159,253,300,501,537,751,867",142.233120204287,"159,253,300,501,537,751,867",142.233120204287,"159,253,300,501,537,751,867",142.233120204287,"233,234,251,253,254,255,466,497,500,501,508,745,751,758",7162.96879357652,"253,501,751",6999.77046423427,2,"253,501,751",6995.58615,4.002,4.002,4.002,11,0.002,0.002
"251,501,751",6986.27727876752,"136,251,344,503,664,751,894",113.364482190261,"136,251,344,503,664,751,894",113.364482190261,"136,251,344,503,664,751,894",113.364482190261,"248,251,252,476,498,501,503,508,751,752",7140.87499720156,"251,501,503,751",6996.7255069327,3,"251,501,751",6984.37654,4.002,4.002,4.002,7,1,0
"251,501,751",6964.7117693413,"103,252,306,501,622,751,876",97.4308949667433,"103,257,306,501,622,753,876",104.824258132324,"103,257,306,501,622,753,876",104.824258132324,"245,252,257,500,501,503,506,511,514,533,548,749,751,753,759",7121.4552145177,"252,257,500,749,759",6979.68020591706,5,"252,500,749",6958.09734,4.001,4.008,4.008,12.001,2.004,0.004
"251,501,751",6946.43657549186,"124,251,341,501,597,751,956",75.320475351117,"124,251,341,501,597,751,956",75.320475351117,"124,251,341,501,597,751,956",75.320475351117,"231,251,495,501,503,558,751",7043.45158857968,"251,501,751",6945.47756354068,2,"251,501,751",6943.16323,4,4,4,4,0,0
